@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.511111,8,0,0,0.306368,0.107786,1.491655,261,0.228094,0.111111,1.370741,0.555556,0,0.2,0,0,?,0,?,0,?,?,Device__Politician,+
0,8,0.1,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__PoloLeague,+
0.412698,11,0.166667,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__PopulatedPlace,+
0.416667,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__PowerStation,+
0.611111,6,0,0,0.254778,0.093028,1.386294,213,0.239741,0.1,2.605545,0.526316,0,0.2,0,0,?,0,?,0,?,?,Device__President,+
0.32906,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__PrimeMinister,+
0,17,0.068966,0,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,Device__ProgrammingLanguage,+
0.539683,6,0,0,0.278755,0.090407,1.386294,95,0.31265,0.1,2.605545,0.571429,0,0.2,?,0,?,0,0,0,?,?,Device__Project,+
0.576923,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__ProtectedArea,+
0.539683,7,0,0,0.382618,0.097695,1.290984,326,0.107324,0.090909,0.778298,0.375,0,0.2,?,0,?,0,0,0,?,?,Device__Protein,+
0.479532,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__PublicTransitSystem,+
0.444444,4,0.285714,0,0.253844,0.075841,1.89712,162,0.239937,0.166667,2.491596,0.666667,0,0.2,0,0,?,0,?,0,?,?,Device__Race,+
0.416667,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RadioStation,+
0.419192,9,0.095238,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RailwayLine,+
0.41453,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RailwayTunnel,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RecordLabel,+
0.642857,4,0.117647,0,0.207594,0.11193,1.386294,74,0.234804,0.1,1.370741,0.526316,0,0.2,0,0,?,0,?,0,?,?,Device__Reptile,+
0.455556,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__ResearchProject,+
0.422222,9,0,0,0.262249,0.130191,1.89712,104,0.393486,0.166667,2.491596,0.705882,0,?,0,0,?,0,?,0,?,?,Device__Restaurant,+
0.588889,5,0,0,0.201295,0.096462,1.386294,632,0.106113,0.1,0.615314,0.4,0,0.2,0,0,?,0,?,0,?,?,Device__River,+
0,6,0,0,0.37725,0.178893,2.079442,242,0.471307,0.2,2.605545,0.75,0,0.2,0,0,?,0,0,0,?,?,Device__Road,+
0.416667,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RoadJunction,+
0.422222,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RoadTunnel,+
0.404762,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RouteOfTransportation,+
0.419192,9,0.095238,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RugbyLeague,+
0,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__RugbyPlayer,+
0.455556,5,0,0,0.293135,0.090205,1.491655,295,0.198265,0.111111,1.779597,0.555556,0,0.2,0,0,?,0,0,0,?,?,Device__Saint,+
0.444444,6,0,0,0.34203,0.123423,1.89712,148,0.38082,0.166667,2.491596,0.705882,0,?,0,0,?,0,0,0,?,?,Device__School,+
0.5,7,0,0,0.392252,0.111784,1.609438,177,0.234569,0.125,1.370741,0.588235,0,0.2,0,0,?,0,0,0,?,?,Device__Scientist,+
0.436508,6,0,0,0.203887,0.086231,1.290984,49,0.191201,0.090909,1.370741,0.5,0,0.2,0,0,?,0,?,0,?,?,Device__Senator,+
0.511111,8,0,0,0.246704,0.083343,1.742969,129,0.389558,0.142857,4.098781,0.608696,0,0.2,0,0,?,0,0,0,?,?,Device__Settlement,+
0.416667,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__ShoppingMall,+
0.555556,5,0.125,0,0.176184,0.08626,1.386294,50,0.414218,0.1,4.098781,0.583333,0,0.2,0,0,?,0,?,0,?,?,Device__Single,+
0.539683,6,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SkiArea,+
0.416667,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Device__SnookerChamp,+
0.41453,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SnookerPlayer,+
0.406433,17,0,0,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,Device__SnookerWorldRanking,+
0.344444,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SoccerClub,+
0.472222,10,0.090909,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SoccerLeague,+
0.32906,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SoccerManager,+
0.333333,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SoccerPlayer,+
0,12,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SoftballLeague,+
0.430556,7,0.111111,0,0.36637,0.066711,1.609438,306,0.290585,0.125,3.070066,0.533333,0,0.2,0,0,?,0,0,0,?,?,Device__Software,+
0,6,0,0,0.279422,0.092458,1.89712,189,0.362125,0.166667,3.070066,0.615385,0,0.2,0,0,?,0,?,0,?,?,Device__Song,+
0.472222,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Device__SpaceMission,+
0.662698,5,0,0,0.219396,0.078765,1.609438,69,0.176837,0.125,1.779597,0.461538,0,0.2,0,0,?,0,0,0,?,?,Device__Species,+
0.492064,12,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SpeedwayLeague,+
0.5,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SpeedwayTeam,+
0,6,0,0,0.327781,0.088911,1.89712,139,0.317509,0.166667,3.070066,0.625,0,0.2,0,0,?,0,0,0,?,?,Device__Sport,+
0.419192,10,0,0,?,?,?,?,?,?,?,?,0,?,0,0,?,0,0,0,?,?,Device__SportsEvent,+
0.416667,10,0.090909,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SportsLeague,+
0.422222,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__SportsTeam,+
0.436508,6,0,0,0.268608,0.104851,2.079442,125,0.343183,0.2,2.491596,0.75,0,0.2,0,0,?,0,0,0,?,?,Device__Stadium,+
0.436508,6,0,0,0.406387,0.134969,2.079442,144,0.40212,0.2,2.491596,0.75,0,0.2,0,0,?,0,?,0,?,?,Device__Station,+
0.444444,6,0,0,0.240716,0.099216,1.609438,121,0.423899,0.125,4.098781,0.636364,0,0.2,0,0,?,0,0,0,?,?,Device__Stream,+
0.464646,30,0.046512,0,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,Device__SupremeCourtOfTheUnitedStatesCase,+
0.550654,13,0.148148,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__TelevisionEpisode,+
0.56746,11,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__TelevisionShow,+
0.550654,14,0.074074,0,?,?,?,?,?,?,?,?,0,?,0,0,?,0,?,0,?,?,Device__TelevisionStation,+
0.583333,9,0.090909,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__TennisLeague,+
0.5,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__TennisPlayer,+
0.539683,5,0.117647,0,0.291661,0.122684,1.89712,193,0.379405,0.166667,2.605545,0.705882,0,0.2,0,0,?,0,?,0,?,?,Device__Theatre,+
0,6,0,0,0.289821,0.104643,1.491655,607,0.196671,0.111111,1.370741,0.526316,0,0.2,0,0,?,0,0,0,?,?,Device__Town,+
0,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__TradeUnion,+
0.444444,6,0,0,0.18141,0.089712,1.742969,58,0.30894,0.142857,2.491596,0.666667,0,0.2,0,0,?,0,0,0,?,?,Device__Tunnel,+
0.488889,8,0,0,0.253464,0.123423,1.89712,110,0.38082,0.166667,2.491596,0.705882,0,0.2,0,0,?,0,0,0,?,?,Device__University,+
0.444444,6,0,0,0.197205,0.099476,1.609438,100,0.188792,0.125,1.169783,0.533333,0,0.2,0,0,?,0,?,0,?,?,Device__Valley,+
0.611111,4,0,0,0.279005,0.137971,2.590267,645,0.628708,0.333333,6.136444,0.833333,0,0.2,0,0,?,0,?,0,?,?,Device__Vein,+
0.5,7,0.105263,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Device__VideoGame,+
0.451389,14,0.076923,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__VideogamesLeague,+
0.539683,6,0.117647,0,0.220099,0.083343,1.491655,112,0.16317,0.111111,1.169783,0.470588,0,0.2,0,0,?,0,0,0,?,?,Device__Village,+
0.409722,14,0.076923,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__VolleyballLeague,+
0.412698,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__WaterwayTunnel,+
0.444444,5,0,1,0.458481,0.689589,2.590267,304,0.857577,0.333333,4.365891,0.888889,1,0.2,0,0.333333,?,0,?,0,?,?,Device__Weapon,-
0.642857,4,0.117647,1,0.232576,?,2.302585,61,?,0.25,4.365891,0.842105,0,0.2,0,0,?,0,0,0,?,?,Device__Website,+
0.488889,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Device__WineRegion,+
0.464646,29,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__WomensTennisAssociationTournament,+
0,6,0,0,0.385498,0.181188,1.89712,273,0.474484,0.166667,2.605545,0.705882,0,0.2,0,0,?,0,0,0,?,?,Device__Work,+
0.408497,14,0.074074,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__WorldHeritageSite,+
0.527778,6,0,0,0.078604,0.074691,1.491655,29,0.169962,0.111111,1.370741,0.555556,0,0.2,0,0,?,0,?,0,?,?,Device__Wrestler,+
0.492064,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__WrestlingEvent,+
0.388889,5,0,0,0.425049,0.121768,1.491655,515,0.250277,0.111111,1.370741,0.555556,0,0.2,0,0,?,0,?,0,?,?,Device__Writer,+
0.50505,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__WrittenWork,+
0.408497,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Device__YearInSpaceflight,+
1,0,1,1,1,12854899.502709,3.688879,11228,1,1,6.844085,1,1,0.2,?,1,?,1,1,1,0.066667,?,Disease__Disease,-
0.517857,6,0.133333,0,0.49306,0.076643,1.049822,336,?,0.071429,?,0.235294,0,0.2,?,0,?,0,?,0,?,?,Disease__Drug,+
0.396104,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__EducationalInstitution,+
0,8,0,0,0.111839,0.078363,1.491655,87,0.108718,0.111111,3.167137,0.555556,0,0.2,0,0,?,0,?,0,?,?,Disease__Election,+
0,10,0,0,0.040096,?,0.74444,44,?,0.052632,0.778298,0.25,0,0.2,0,0,?,0,?,0,?,?,Disease__Embryology,+
0.411255,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__EthnicGroup,+
0.502645,8,0.1,0,0.061596,?,0.916291,44,?,0.0625,?,0.210526,0,0.2,0,0,?,0.999325,1,1,?,?,Disease__Eukaryote,+
0,23,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000676,?,1,0.1,?,Disease__EurovisionSongContestEntry,+
0.447619,6,0,0,0.317355,0.153382,1.609438,251,0.559527,0.125,4.140912,0.631579,0,0.2,0,0,?,0,?,0,?,?,Disease__Event,+
0.464286,6,0,0,0.251557,?,0.74444,295,?,0.052632,?,0.181818,0,0.2,0,0,?,0.005631,0.011538,1,?,?,Disease__Fern,+
0.465608,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__FictionalCharacter,+
0.535014,13,0.071429,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__FieldHockeyLeague,+
0,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__FigureSkater,+
0.464286,6,0,0,0.258166,0.080015,1.12393,260,0.110756,0.076923,0.778298,0.315789,0,0.2,0,0,?,1,1,1,?,?,Disease__Film,+
0.559524,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__FilmFestival,+
0.595238,5,0,0,0.234433,0.063622,1.049822,227,?,0.071429,?,0.235294,0,0.2,0,0,?,0.002252,?,1,?,?,Disease__Fish,+
0.404762,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__FloweringPlant,+
0,7,0,0,0.268985,0.081264,1.12393,208,0.086888,0.076923,0.778298,0.333333,0,0.2,0,0,?,0.000224,?,0,?,?,Disease__Food,+
0.406593,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__FootballMatch,+
0.473016,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__FormulaOneRacer,+
0.436508,6,0,0,0.336169,0.05374,0.916291,457,?,0.0625,?,0.210526,0,0.2,0,0,?,1,1,1,?,?,Disease__Fungus,+
0.518908,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__GaelicGamesPlayer,+
0,5,0.133333,0,0.156418,0.080345,1.049822,114,0.111162,0.071429,0.778298,0.315789,0,0.2,0,0,?,1,1,1,?,?,Disease__Game,+
0.436508,6,0,0,0.098134,0.05374,0.644357,21,?,0.047619,?,0.166667,0,0.2,0,0,?,0,?,0,?,?,Disease__Ginkgo,+
0.671958,5,0.1,0,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0.00045,?,1,?,?,Disease__GivenName,+
0.489177,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.00045,?,1,?,?,Disease__Gnetophytes,+
0.57619,7,0.095238,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__GolfLeague,+
0.495238,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__GolfPlayer,+
0.470238,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__GovernmentAgency,+
0.422619,7,0,0,0.118383,0.060935,0.916291,109,?,0.0625,?,0.210526,0,0.2,0,0,?,0,?,0,?,?,Disease__Governor,+
0.417989,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__GrandPrix,+
0.395238,5,0.125,0,0.124654,0.055819,0.855666,99,?,0.058824,?,0.2,0,0.2,0,0,?,0,?,0,?,?,Disease__Grape,+
0,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__GreenAlga,+
0.396104,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__GridironFootballPlayer,+
0.47619,11,0.08,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__HandballLeague,+
0.470238,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__HistoricBuilding,+
0.479853,9,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__HistoricPlace,+
0,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.004279,?,1,?,?,Disease__HockeyTeam,+
0.523809,7,0,0,0.148492,0.074401,0.980829,79,0.103792,0.066667,0.778298,0.3,0,0.2,?,0,?,0,0,0,?,?,Disease__Holiday,+
0.490079,7,0,0,0.397995,0.065759,0.980829,112,?,0.066667,0.778298,0.3,0,?,0,0,?,0.002477,?,1,?,?,Disease__Hospital,+
0.447619,6,0,0,0.104471,0.067661,0.855666,71,?,0.058824,?,0.2,0,0.2,0,0,?,0,0,0,?,?,Disease__Hotel,+
0.473016,12,0.076923,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__IceHockeyLeague,+
0.473016,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__IceHockeyPlayer,+
0.309524,11,0.08,0,0.210315,?,1.203973,128,?,0.083333,2.396978,0.421053,0,0.2,0,0,?,0,?,0,?,?,Disease__Infrastructure,+
0,14,0.068966,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__InlineHockeyLeague,+
0.539683,5,0,0,0.314706,0.072355,0.916291,338,?,0.0625,?,0.210526,0,0.2,0,0,?,1,1,1,?,?,Disease__Insect,+
0.539683,5,0,0,0.219349,0.0689,1.049822,352,?,0.071429,?,0.235294,0,0.2,0,0,?,0,?,0,?,?,Disease__Island,+
0.495238,8,0,0,0.136663,0.061689,0.916291,104,?,0.0625,?,0.210526,0,0.2,0,0,?,0,?,0,?,?,Disease__Journalist,+
0.447619,6,0.125,0,0.125382,0.062621,0.980829,118,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,?,?,Disease__Judge,+
0,10,0.08,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__LacrosseLeague,+
0,5,0.133333,0,0.179643,0.06776,1.049822,315,?,0.071429,0.778298,0.285714,0,0.2,0,0,?,0,?,0,?,?,Disease__Lake,+
0.511905,6,0.105263,0,0.231804,0.087055,1.290984,196,0.119338,0.090909,0.778298,0.375,0,0.2,0,0,?,0.017117,0.034615,1,?,?,Disease__Language,+
0.417989,9,0,0,0.079617,?,0.798508,15,?,0.055556,?,0.190476,0,0.2,0,0,?,0,?,0,?,?,Disease__LaunchPad,+
0.671958,6,0.3,0,?,?,?,?,?,?,?,?,0,0.2,?,0,?,0,?,0,?,?,Disease__LegalCase,+
0,7,0.090909,0,0.079808,0.07575,1.049822,95,0.105475,0.071429,0.778298,0.315789,0,0.2,0,0,?,0.001351,0.003846,1,?,?,Disease__Legislature,+
0.523809,5,0,0,0.126091,0.061131,1.203973,70,0.086888,0.083333,0.778298,0.352941,0,0.2,0,0,?,0.006532,?,1,?,?,Disease__Library,+
0.57619,7,0.190476,0,0.090854,0.05374,0.855666,36,?,0.058824,?,0.2,0,0.2,0,0,?,0.001126,0.003846,1,?,?,Disease__Lighthouse,+
0.414286,9,0.095238,0,0.13067,0.05374,0.74444,156,?,0.052632,?,0.181818,0,0.2,0,0,?,0.004505,?,1,?,?,Disease__Locomotive,+
0.489177,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__LunarCrater,+
0,7,0,0,0.302834,?,0.980829,72,?,0.066667,0.778298,0.3,0,0.2,0,0,?,0,?,0,?,?,Disease__Lymph,+
0,7,0.105263,0,0.19951,0.062621,0.855666,140,0.083651,0.058824,0.778298,0.272727,0,0.2,0,0,?,0,0,0,?,?,Disease__Magazine,+
0.436508,6,0,0,0.212147,0.080355,0.74444,144,?,0.052632,?,0.181818,0,0.2,0,0,?,0.005856,0.003846,1,?,?,Disease__Mammal,+
0.313187,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__MartialArtist,+
0,7,0,0,0.078337,0.061329,0.916291,56,?,0.0625,?,0.210526,0,0.2,0,0,?,0,0,0,?,?,Disease__Mayor,+
0.461905,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MeanOfTransportation,+
0.465608,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MemberOfParliament,+
0.470238,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MilitaryConflict,+
0.547619,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__MilitaryPerson,+
0.484127,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MilitaryUnit,+
0.523809,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MixedMartialArtsEvent,+
0.521645,17,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__MixedMartialArtsLeague,+
0.447619,6,0,0,0.223515,0.072498,1.049822,125,0.101407,0.071429,0.778298,0.315789,0,0.2,0,0,?,0.000223,0,0,?,?,Disease__Model,+
0.511905,7,0,0,0.094315,?,1.049822,54,?,0.071429,0.778298,0.315789,0,0.2,0,0,?,0,?,0,?,?,Disease__Mollusca,+
0.428571,7,0,0,0.10076,0.065901,0.980829,100,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,?,?,Disease__Monarch,+
0.422619,8,0,0,0.168469,0.060935,0.916291,114,?,0.0625,?,0.210526,0,0.2,0,0,?,0.00045,?,1,?,?,Disease__Monument,+
0.595238,5,0,0,0.139283,0.05374,0.798508,67,?,0.055556,?,0.190476,0,0.2,0,0,?,0.001351,0.003846,1,?,?,Disease__Moss,+
0.396104,18,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MotorcycleRacingLeague,+
0.422619,7,0,0,0.166584,0.077563,1.12393,70,0.107728,0.076923,0.778298,0.333333,0,?,0,0,?,0,?,0,?,?,Disease__Mountain,+
0.406593,10,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MountainRange,+
0.539683,5,0.117647,0,0.319777,0.069844,1.290984,205,?,0.090909,2.396978,0.444444,0,0.2,0,0,?,1,1,1,?,?,Disease__Muscle,+
0.539683,5,0,0,0.126091,0.057112,0.855666,78,?,0.058824,?,0.2,0,?,0,0,?,0.003153,?,1,?,?,Disease__Museum,+
0.54304,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MusicFestival,+
0.57381,7,0.095238,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MusicGenre,+
0.507937,6,0,0,0.160109,0.066791,0.980829,49,0.094175,0.066667,0.778298,0.3,0,0.2,0,0,?,0,0,0,?,?,Disease__Musical,+
0.442002,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MusicalArtist,+
0.455988,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__MusicalWork,+
0,5,0.133333,0,0.231676,0.095401,1.203973,242,0.376673,0.083333,3.167137,0.47619,0,0.2,?,0,?,1,1,1,?,?,Disease__Name,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,0.3,?,Disease__NascarDriver,+
0.277056,39,0.036364,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__NationalCollegiateAthleticAssociationAthlete,+
0.40873,10,0.086957,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__NaturalPlace,+
0.561905,5,0.125,0,0.287145,0.089484,1.203973,243,0.300202,0.083333,2.396978,0.421053,0,0.2,0,0,?,0.001351,?,1,?,?,Disease__Nerve,+
0.588624,6,0,0,0.130733,0.069718,0.980829,123,0.097899,0.066667,0.778298,0.3,0,0.2,0,0,?,0.002027,0.007692,1,?,?,Disease__Newspaper,+
0,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__Non-ProfitOrganisation,+
0,9,0,0,0.050573,0.06463,0.916291,70,?,0.0625,?,0.210526,0,0.2,0,0,?,0,?,0,?,?,Disease__OfficeHolder,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0.000225,?,1,?,?,Disease__OlympicResult,+
0,8,0,0,0.087128,0.061131,0.980829,25,0.086888,0.066667,0.778298,0.3,0,0.2,0,0,?,0,?,0,?,?,Disease__Olympics,+
0,10,0,0,0.229264,0.108939,1.203973,272,0.144987,0.083333,2.396978,0.421053,0,0.2,0,0,?,0,0,0,?,?,Disease__Organisation,+
0,6,0,0,0.129562,0.062621,0.980829,66,?,0.066667,?,0.222222,0,?,0,0,?,1,1,1,?,?,Disease__Park,+
0,16,0.064516,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Disease__PeriodicalLiterature,+
0.373016,6,0,0,0.437201,0.114279,1.12393,564,0.083651,0.076923,0.778298,0.315789,0,?,0,0,?,1,1,1,?,?,Disease__Person,+
0.309524,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__PersonFunction,+
0.5671,8,0,0,0.300126,0.068574,1.049822,340,?,0.071429,?,0.235294,0,0.2,0,0,?,0,0,0,?,?,Disease__Philosopher,+
0.395238,5,0.125,0,0.21747,0.121258,1.742969,226,0.501057,0.142857,4.140912,0.666667,0,?,0,0,?,0,0,0,?,?,Disease__Place,+
0.373016,6,0,0,0.121312,0.074258,0.980829,161,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,?,?,Disease__Planet,+
