@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.466667,5,0,1,0.115631,0.081347,1.386294,44,0.112393,0.1,0.778298,0.4,0,0.125,0.111111,0,?,0,?,0,?,?,Money__Sport,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,Month__CalendarYear,+
0,6,0,1,?,?,?,?,?,?,?,?,0,0.375,0.066667,0,?,0,?,0,?,?,Month__CarModel,+
0.644444,6,0.111111,1,0.226228,0.072731,1.386294,78,?,0.1,?,0.307692,0,0.4375,0.125,0,?,0,0,0,?,?,Month__Continent,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,0.25,?,Month__DayOfWeek,+
0.433333,9,0,1,0.091794,0.08164,1.491655,46,0.112752,0.111111,0.778298,0.428571,0,0.375,0.083333,0,?,0,?,0,?,?,Month__Profession,+
0.455556,6,0,1,0.159853,0.145575,2.302585,50,0.522612,0.25,3.760034,0.8,0,0.5,0.125,0,?,0,?,0,?,?,Month__Spring,+
0,10,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.076923,0.166667,?,0.6875,1,1,?,?,Month__TimeInterval,-
0,8,0,1,0.242647,0.080967,2.302585,61,0.389557,0.25,5.864168,0.842105,0,0.125,0.1,0,?,0,?,0,?,?,Monument__Park,-
0,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Monument__ReligiousLocation,-
0.5,7,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,Monument__TimeZone,+
0.455128,11,0,0,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,MountainRange__AirplaneModel,+
0.442002,10,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,MountainRange__Company,+
0.553114,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,MountainRange__Concert,+
0.517949,11,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,MountainRange__Delta,+
0.442308,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,MountainRange__Drug,+
0,11,0.095238,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,MountainRange__Lake,+
0.41453,12,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.105263,0,?,0,?,0,?,?,MountainRange__Leader,+
0.479853,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,MountainRange__Percent,+
0.487179,12,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.117647,0,?,0,?,0,?,?,MountainRange__RadioStation,+
0,10,0.181818,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,MountainRange__Ridge,-
0,12,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,MountainRange__Sea,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,MountainRange__Telecom,+
0.371795,12,0,0,?,?,?,?,?,?,?,?,0,0.3125,0.095238,0,?,0,?,0,?,?,MountainRange__UrbanDistrict,+
0.442002,10,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,MountainRange__Volcano,-
0.504762,12,0,0,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,MountainSummit__IndustrySector,+
0.47619,13,0.08,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,0,0,?,?,MountainSummit__Project,+
0.492064,13,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.086957,0,?,0,0,0,?,?,MountainSummit__Report,+
0.510965,15,0.064516,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__BiogeographicRegion,-
0,7,0,1,0.169685,0.146787,2.302585,67,0.643048,0.25,6.136444,0.769231,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Cave,+
0,6,0,1,0.517759,0.18596,2.079442,55,0.695332,0.2,6.136444,0.714286,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Coast,-
0.5,8,0,1,0.169413,0.103687,1.609438,46,0.379406,0.125,2.948102,0.533333,0,0.25,0.111111,0,?,0,?,0,?,?,Mountain__Currency,+
0,16,0.058824,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Mountain__GovernmentOrganization,+
0.361111,7,0,1,0.315271,0.070121,1.89712,72,0.140933,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,0,0,?,?,Mountain__Island,-
0.495098,14,0.068966,1,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,Mountain__NaturalPhenomenon,-
0,17,0.060606,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,Mountain__NonGeographicLocation,+
0,5,0.352941,1,0.192443,0.062667,1.89712,34,0.127866,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Plain,+
0,7,0,1,0.239206,0.16861,2.302585,29,0.713416,0.25,7.382039,0.8,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Plateau,-
0.511905,10,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,Mountain__PopulatedPlace,-
0.547222,8,0.083333,1,?,?,?,?,?,?,?,?,0,0.375,0.117647,0,?,0,?,0,?,?,Mountain__RadioStation,+
0.558333,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,0,0,?,?,Mountain__SportEvent,+
0.447222,9,0,1,0.170255,0.06749,1.491655,49,0.13255,0.111111,1.169783,0.5,0,?,0.166667,0,?,0,?,0,?,?,Mountain__University,+
0,8,0,1,0.212768,0.213476,2.079442,51,0.723755,0.2,6.136444,0.714286,0,0.125,0.1,0,?,0,0,0,?,?,Mountain__Valley,+
0.458333,8,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__WaterBank,-
0.399854,17,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,Mountain__WeaponModelOrSystem,+
0.561905,5,0.125,1,0.236387,0.167185,2.079442,168,0.61941,0.2,4.867371,0.777778,0,0.1875,0.04,0,?,0,?,0,?,?,Movie__Article,+
0.427778,10,0,1,?,?,?,?,?,?,?,?,0,0.5,0.1,0,?,0,?,0,?,?,Movie__LocalCapital,+
0.427778,11,0,1,0.325499,0.10476,1.742969,216,0.279342,0.142857,2.254436,0.625,0,0.375,0.142857,0,?,0,?,0,?,?,Movie__Organization,+
0,8,0,1,0.143927,0.068704,1.609438,149,0.138478,0.125,1.169783,0.533333,0,0.375,0.111111,0,?,0,?,0,?,?,Movie__Peninsula,+
0.533333,9,0,1,?,?,?,?,?,?,?,?,0,0.25,0.0625,0,?,0,?,0,?,?,Movie__PieceOfArt,-
0.561905,6,0,1,0.275179,0.106423,1.609438,88,0.324254,0.125,2.254436,0.588235,0,0.4375,0.066667,0,?,0,?,0,?,?,Movie__Project,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.625,0.055556,0,?,?,?,?,?,?,MusicalComposition__CEO,+
0,15,0.074074,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,MusicalComposition__Plain,+
0,17,0,1,?,?,?,?,?,?,?,?,1,0.25,0.058824,0.25,?,0,?,0,0.125,?,MusicalComposition__Song,-
0,15,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,NaturalPhenomenon__Accident,-
0,17,0.1,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,NaturalPhenomenon__BusinessAbstraction,+
0.423903,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.037037,0,?,0,?,0,?,?,NaturalPhenomenon__Charity,+
0.316993,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,NaturalPhenomenon__Desert,-
0.578431,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,NaturalPhenomenon__Language,-
0.602941,14,0.074074,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,NaturalPhenomenon__Number,+
0.464986,14,0.105263,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,NaturalPhenomenon__SocialAbstraction,+
0.408497,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,NaturalPhenomenon__Spring,-
0,14,0.15,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,NaturalPhenomenon__TemporalAbstraction,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,NaturalSatellite__Creek,+
0.420833,14,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,NaturalSatellite__Event,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,NaturalSatellite__Island,+
0.539484,12,0.057143,0,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,NaturalSatellite__PoliticalEntity,+
0,14,0.054054,0,?,?,?,?,?,?,?,?,0,0.5,0.08,0,?,0,?,0,?,?,NaturalSatellite__PublishedMaterial,+
0.465278,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,0.25,?,NaturalSatellite__Sea,+
0.395833,14,0.071429,0,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,NaturalSatellite__TimeZone,+
0.457407,17,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,NewsAgency__AstronomicalObject,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.75,0.064516,0,?,0,?,0,?,?,NewsAgency__EMail,+
0.460606,11,0,0,?,?,?,?,?,?,?,?,0,0.6875,0.09375,0,?,0,?,0,?,?,NewsAgency__JobPosition,+
0,9,0.090909,1,?,?,?,?,?,?,?,?,0,0.375,0.133333,0,?,0,?,0,?,?,NewsAgency__Ministry,-
0.381046,15,0,0,?,?,?,?,?,?,?,?,0,0.625,0.034483,0,?,0,?,0,?,?,NewsAgency__SocialAbstraction,+
0.344444,9,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,NewsAgency__Spring,+
0.366667,8,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,NewsAgency__Tower,+
0.495238,8,0,0,?,?,?,?,?,?,?,?,0,?,0.04,0,?,0,?,0,?,?,NewsAgency__Trusted,-
0,13,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.04,0,?,0,?,0,0.25,?,NewspaperIssue__Brand,+
0.39418,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.074074,0,?,0,0,0,?,?,NewspaperIssue__Continent,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.074074,0,?,0,?,0,?,?,NewspaperIssue__Harbor,+
0.478307,16,0,0,?,?,?,?,?,?,?,?,0,0.125,0.060606,0,?,0,?,0,?,?,NewspaperIssue__MeetingProceedings,-
0.574481,11,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.086957,0,?,0.004754,0.010753,1,?,?,NewspaperIssue__PostalAddress,+
0.455026,13,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.04,0,?,0,?,0,?,?,NewspaperIssue__TVChannel,+
0.547619,11,0.08,1,?,?,?,?,?,?,?,?,0,0.5625,0.083333,0,?,0,?,0,?,?,NewspaperIssue__WebPage,-
0.417989,8,0,1,0.067837,?,1.742969,15,?,0.142857,6.441055,0.727273,0,0.625,0.096774,0,?,0,0,0,0.125,?,Newspaper__Airline,+
0,8,0,1,0.108974,0.069527,1.491655,77,0.139906,0.111111,1.169783,0.5,0,0.4375,0.111111,0,?,0,?,0,?,?,Newspaper__Coast,+
0.588624,6,0,1,0.130733,0.069718,0.980829,123,0.097899,0.066667,0.778298,0.3,0,0.5,0.076923,0,?,0.004983,0.011236,1,0.1875,?,Newspaper__Disease,+
0.404762,11,0.074074,1,?,?,?,?,?,?,?,?,0,0.5,0.066667,0,?,0,?,0,?,?,Newspaper__IndustrySector,+
0.335979,8,0,1,0.100607,0.057381,1.386294,47,0.118358,0.1,1.169783,0.470588,0,0.4375,0.111111,0,?,0,?,0,?,?,Newspaper__Plateau,+
0.535185,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.103448,0,?,0,?,0,0.125,?,Newspaper__ResearchOrganization,+
0,9,0,1,0.141321,0.130136,1.742969,90,0.503224,0.142857,3.891991,0.666667,0,0.5625,0.103448,0,?,0,0,0,0.125,?,Newspaper__School,+
0,7,0.117647,1,0.520228,0.076486,1.609438,103,0.173339,0.125,1.370741,0.588235,0,0.4375,0.111111,0,?,0.004983,0.011236,1,0.125,?,Newspaper__Star,+
0.481481,8,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.0625,0,?,0,?,0,?,?,Newspaper__TVChannel,+
0.444444,9,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,0.1875,?,Newspaper__WaterBank,+
0.563492,15,0,1,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,?,?,NonGeographicLocation__Contract,+
0.47619,18,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,NonGeographicLocation__Crater,+
0.412698,18,0,1,?,?,?,?,?,?,?,?,0,0.375,0.125,0,?,0,?,0,?,?,NonGeographicLocation__Meeting,+
0.565079,15,0.15,0,?,?,?,?,?,?,?,?,0,0.125,0.095238,0,?,0,?,0,?,?,NonGeographicLocation__PoliticalRegion,-
0.460317,18,0,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,NonGeographicLocation__PopulatedPlace,-
0.497547,16,0.166667,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,NonGeographicLocation__WaterRegion,+
0.479532,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,Number__BusinessAbstraction,+
0.50505,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,Number__GeneralTerm,-
0.472222,5,0,1,0.124233,0.073076,1.609438,206,0.259437,0.125,2.396978,0.5,0,0.375,0.142857,0,?,0,?,0,?,?,Number__Gulf,+
0.5,11,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.076923,0,?,0,?,0,?,?,Number__MediaProduct,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,Number__SocialAbstraction,+
0,5,0,0,?,?,?,?,?,?,?,?,0,?,0.2,0,?,0,?,0,?,?,Number__Trusted,-
0.511111,8,0,1,0.135589,0.080154,1.742969,98,0.34336,0.142857,3.525,0.666667,0,?,0.035714,0,?,0.005814,?,1,0.1875,?,Number__University,+
0,5,0,1,0.134211,0.071334,1.386294,18,0.068358,0.1,0.615314,0.4,0,0.4375,0.125,0,?,0,?,0,?,?,Oasis__Event,+
0.433333,9,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,Oasis__NewsAgency,+
0.513889,5,0.222222,1,0.159727,0.129142,2.079442,63,0.466989,0.2,3.392129,0.75,0,0.125,0.083333,0,?,0,?,0,?,?,Object__Abstract,-
0.531746,6,0,1,0.5097,0.147806,2.302585,122,0.313642,0.25,3.070066,0.727273,1,0.4375,0.041667,0.005348,?,0,?,0,?,?,Object__Article,-
0.577778,5,0,1,0.23168,0.094391,2.590267,71,0.180887,0.333333,3.070066,0.8,1,0.3125,0.117647,0.005348,?,0,?,0,?,?,Object__Delta,-
0.513889,6,0.111111,1,0.257049,0.162559,1.89712,149,0.36759,0.166667,3.070066,0.615385,1,0.3125,0.047619,0.064171,?,0,?,0,?,?,Object__Document,-
0.444444,6,0,1,0.212133,?,2.590267,74,?,0.333333,?,0.666667,1,?,0.083333,0.716475,?,0.967068,0.978022,0,?,?,Object__Entity,-
0,10,0,1,?,?,?,?,?,?,?,?,1,0.25,0.117647,0.005348,?,0.000816,?,1,?,?,Object__GlobalRegion,-
0.425926,8,0,1,0.381342,0.19056,1.89712,186,0.305844,0.166667,1.779597,0.615385,0,0.125,0.071429,0,?,0.007341,0.011111,0,?,?,Object__Happening,+
0.430556,7,0,1,0.091201,?,1.12393,21,?,0.076923,3.070066,0.380952,0,0.375,0.142857,0,?,0,?,0,?,?,Object__HomePage,-
0.511111,10,0,0,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,Object__Recognized,-
0.455556,6,0,1,0.350102,0.129804,2.590267,80,0.232944,0.333333,1.169783,0.8,1,0.375,0.117647,0.005348,?,0,?,0,?,?,Object__Ridge,-
0.444444,6,0,1,0.213383,0.126105,1.609438,75,0.108705,0.125,0.778298,0.428571,0,0.25,0.083333,0,?,0.00811,?,0,?,?,Object__Season,+
0.6,4,0,1,0.077851,0.060359,1.491655,73,0.078046,0.111111,0.778298,0.428571,0,0.3125,0.117647,0,?,0,?,0,0.1875,?,Ocean__Brand,+
0.42381,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,0.25,?,Ocean__CountryCapital,+
0,6,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.086957,0,?,0,?,0,?,?,Ocean__Dataset,+
0.6,5,0,1,0.184677,0.052066,1.742969,43,0.060215,0.142857,0.778298,0.5,0,0.3125,0.1,0,?,0,?,0,?,?,Ocean__Delta,+
0,7,0.117647,1,0.125224,0.066142,1.609438,82,0.090968,0.125,0.778298,0.461538,0,0.5,0.133333,0,?,0.006531,?,1,?,?,Ocean__Division,+
0.466667,5,0,1,0.064351,?,1.203973,24,?,0.083333,0.778298,0.352941,0,0.5625,0.1875,0,?,0,?,0,?,?,Ocean__EMail,+
0.383333,7,0,1,0.126489,0.0711,1.609438,62,0.080457,0.125,0.778298,0.461538,0,0.25,0.1,0,?,0,?,0,?,?,Ocean__Facility,+
0.522222,10,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,0.1875,?,Ocean__MediaCompany,+
0.415873,18,0.066667,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,0.1875,?,Ocean__ReligiousOrganization,+
0.466667,5,0,1,0.268288,0.260211,2.302585,192,0.758368,0.25,6.030724,0.769231,0,0.25,0.1,0,?,0,?,0,0.1875,?,Ocean__River,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0.006645,?,1,0.125,?,Ocean__TVCompany,+
0,5,0,1,0.155464,0.094358,2.079442,81,0.366837,0.2,3.387054,0.777778,0,0.375,0.076923,0,?,0,?,0,?,?,Offer__Art,-
0.501754,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.045455,0,?,0,?,0,?,?,Offer__InformationResource,-
0,11,0,1,?,?,?,?,?,?,?,?,0,0.375,0.055556,0,?,0,?,0,?,?,Offer__JobPosition,-
0.522222,11,0,1,?,?,?,?,?,?,?,?,0,0.25,0.058824,0,?,0,?,0,?,?,Offer__MediaProduct,-
0.466667,4,0,1,0.243123,0.065661,1.491655,71,0.092729,0.111111,0.778298,0.428571,0,0.375,0.076923,0,?,0,?,0,?,?,Offer__Money,-
0.76,2,0.428571,1,0.413281,0.117956,2.302585,102,0.564522,0.25,5.494969,0.823529,0,0.125,0.058824,0,?,0,?,0,?,?,Offer__Order,+
0,7,0,1,0.10528,0.049936,1.290984,68,0.072124,0.090909,0.778298,0.375,0,0.375,0.111111,0,?,0,?,0,?,?,Offer__Volcano,+
0.347222,16,0.35,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,OfficialPoliticalMeeting__BoardMeeting,-
0.394841,21,0,1,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,OfficialPoliticalMeeting__Company,+
0.927778,10,0.5,0,?,?,?,?,?,?,?,?,0,0.375,0.058824,0,?,1,?,1,?,?,OfficialPoliticalMeeting__OfficialPosition,+
0.499038,13,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.066667,0,?,0,?,0,?,?,OfficialPosition__CalendarMonth,+
0.458333,14,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.066667,0,?,0,?,0,?,?,OfficialPosition__TimeZone,+
0.422619,7,0,1,0.035739,0.080226,1.609438,14,0.325437,0.125,3.006754,0.588235,0,0.4375,0.2,0,?,0,?,0,?,?,OilField__Address,+
0.583333,6,0,1,0.11981,0.070862,1.386294,31,0.14221,0.1,1.169783,0.470588,0,0.125,0.1,0,?,0,?,0,?,?,OilField__Building,+
0,7,0,1,0.113124,0.075045,1.386294,13,0.071095,0.1,0.615314,0.4,0,0.375,0.125,0,?,0,?,0,?,?,OilField__Event,+
0.527778,6,0.111111,1,0.21543,0.062003,1.609438,20,0.27159,0.125,3.006754,0.555556,0,0.25,0.1,0,?,0,?,0,?,?,OilField__Island,-
0,8,0,1,0.094785,0.073314,1.491655,15,0.14641,0.111111,1.169783,0.5,0,0.375,0.108108,0,?,0,?,0,?,?,OilField__Man,+
0.472222,7,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,OilField__MineSite,-
0.406046,15,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,OilField__PublishingCompany,+
0.394608,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,OilField__ReferenceLocation,-
0.547222,9,0,0,?,?,?,?,?,?,?,?,0,0.375,0.0625,0,?,0,?,0,?,?,OlympicGames__Employee,+
0.376984,13,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,OlympicGames__LaunchFacility,+
0.524074,8,0.16,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,OlympicGames__SportGame,-
0.405556,10,0.076923,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,OlympicGames__Tournament,-
0.458333,13,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,OperaPerformance__Abstract,+
0.513558,16,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,OperaPerformance__AstronomicalObject,+
0.391204,14,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,OperaPerformance__Continent,+
0.395833,14,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,OperaPerformance__Division,+
0.524881,19,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,OperaPerformance__InternationalOrganization,+
0.303571,12,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.076923,0,?,0,?,0,?,?,OperaPerformance__Project,-
0.508333,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,OperaPerformance__Sport,+
0.531863,14,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,OperaPerformance__SportOrganization,+
0.441667,7,0,1,0.32813,0.181973,2.079442,167,0.687929,0.2,6.056955,0.8,0,0.25,0.045455,0,?,0.003322,0.011236,1,0.25,?,Order__Contract,-
0.577778,5,0,1,0.189442,0.126322,1.89712,75,0.420316,0.166667,2.869944,0.615385,0,0.375,0.111111,0,?,0,?,0,?,?,Order__Forest,+
0.417544,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.045455,0,?,0,?,0,0.375,?,Order__InformationResource,+
0,6,0.235294,1,0.397973,0.065939,1.742969,80,?,0.142857,3.387054,0.7,0,0.5625,0.055556,0,?,0,?,0,?,?,Order__Minister,+
0.395238,6,0,1,0.37526,0.125113,2.302585,96,0.489088,0.25,5.613463,0.823529,0,0.1875,0.058824,0,?,0,?,0,0.25,?,Order__Service,-
0.509259,10,0,1,0.260955,0.085846,1.386294,160,?,0.1,?,0.307692,0,0.375,0.133333,0,?,0,0,0,?,?,Organization__Continent,+
0.456349,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.034483,0,?,0,?,0,?,?,Organization__IndustrySector,+
0,12,0,1,0.144912,?,1.491655,83,?,0.111111,?,0.333333,0,0.375,0.133333,0,?,0,?,0,?,?,Organization__Isthmus,+
0.457937,12,0,1,?,?,?,?,?,?,?,?,1,0.25,0.15,0.030303,?,0,?,0,?,?,Organization__PoliticalParty,-
0,15,0,1,?,?,?,?,?,?,?,?,1,0.375,0.142857,0.030303,?,0,?,0,?,?,Organization__PublishingCompany,-
0.427778,11,0,1,0.256615,0.108499,2.302585,109,0.423216,0.25,3.387054,0.823529,0,0.4375,0.037037,0,?,0,0,0,?,?,Organization__Sport,+
0.31746,11,0,1,0.132213,?,1.203973,49,?,0.083333,0.778298,0.352941,0,0.5,0.068966,0,?,0,?,0,?,?,Organization__WebPage,+
0.483333,5,0,1,0.140801,0.083368,1.609438,48,0.065425,0.125,0.615314,0.461538,0,0.3125,0.166667,0,?,0,?,0,?,?,Park__Group,+
0.43254,19,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Park__HydrographicStructure,-
0,13,0,1,?,?,?,?,?,?,?,?,0,?,0,0,?,0,?,0,?,?,Park__LexicalResource,+
0,6,0,1,0.176931,0.075979,1.491655,33,?,0.111111,?,0.333333,0,0.4375,0.086957,0,?,0,?,0,?,?,Park__Message,+
0.483333,4,0,1,0.525188,0.068739,2.590267,51,0.351396,0.333333,5.864168,0.888889,0,0.3125,0.1,0,?,0,?,0,?,?,Park__Oasis,-
0.547619,12,0,1,?,?,?,?,?,?,?,?,0,?,0.1,0,?,0,?,0,?,?,Park__RailroadTunnel,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Park__ReligiousLocation,-
0,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Park__TelecomFacility,+
0.464286,7,0,0,?,?,?,?,?,?,?,?,0,?,0.090909,0,?,0,?,0,?,?,Park__Trusted,+
