concept1	concept2	correctclass	ledaclass	conf
NationalCollegiateAthleticAssociationAthlete	Stream	+	+	0.575351
FormulaOneRacer	Person	-	-	0.049900
Canal	Monarch	+	+	0.575351
Work	HistoricBuilding	+	+	0.575351
City	HandballLeague	+	+	0.575351
Newspaper	Senator	+	+	0.575351
Plant	Philosopher	+	+	0.575351
Island	University	+	+	0.575351
Valley	Stadium	+	+	0.575351
SportsTeam	RoadTunnel	+	+	0.575351
HandballLeague	PowerStation	+	+	0.575351
College	LacrosseLeague	+	+	0.575351
CanadianFootballLeague	Cricketer	+	+	0.575351
OlympicResult	Building	+	+	0.575351
Play	RadioStation	+	+	0.575351
SoccerManager	GaelicGamesPlayer	-	+	0.575351
Journalist	Race	+	+	0.575351
Organisation	NascarDriver	+	+	0.575351
Cave	Website	+	+	0.575351
LacrosseLeague	Archaea	+	+	0.575351
AdultActor	AcademicJournal	+	+	0.575351
BaseballLeague	Newspaper	+	+	0.575351
Plant	Restaurant	+	+	0.575351
TelevisionStation	Plant	+	+	0.575351
Broadcaster	AdministrativeRegion	+	+	0.575351
MeanOfTransportation	HistoricBuilding	+	+	0.575351
Congressman	RoadTunnel	+	+	0.575351
Country	School	+	+	0.575351
SnookerChamp	Building	+	+	0.575351
MilitaryUnit	FilmFestival	+	+	0.575351
TennisPlayer	MountainRange	+	+	0.575351
ProtectedArea	Criminal	+	+	0.575351
Station	President	+	+	0.575351
YearInSpaceflight	HistoricPlace	+	+	0.575351
Game	Cave	+	+	0.575351
Artist	MilitaryPerson	-	+	0.575351
Weapon	LaunchPad	+	+	0.575351
ProtectedArea	Eukaryote	+	+	0.575351
TelevisionStation	Single	+	+	0.575351
Mayor	TennisPlayer	-	+	0.575351
Hotel	WorldHeritageSite	-	+	0.575351
AnatomicalStructure	Planet	+	+	0.575351
HockeyTeam	EducationalInstitution	+	+	0.575351
Award	Mammal	+	+	0.575351
ComicsCharacter	ProtectedArea	+	+	0.575351
Hospital	College	+	+	0.575351
Species	SoccerManager	+	+	0.575351
Species	Olympics	+	+	0.575351
MemberOfParliament	SoccerManager	-	+	0.575351
BasketballLeague	Artery	+	+	0.575351
Newspaper	PokerPlayer	+	+	0.575351
ProtectedArea	RecordLabel	+	+	0.575351
River	Locomotive	+	+	0.575351
AustralianRulesFootballPlayer	ArchitecturalStructure	+	+	0.575351
Colour	Bridge	+	+	0.575351
Musical	Artery	+	+	0.575351
Artist	AutoRacingLeague	+	+	0.575351
Company	Holiday	+	+	0.575351
GivenName	Legislature	+	+	0.575351
SportsEvent	Food	+	+	0.575351
Artist	ChemicalCompound	+	+	0.575351
TelevisionStation	Mayor	+	+	0.575351
Non-ProfitOrganisation	Cycad	+	+	0.575351
Philosopher	Embryology	+	+	0.575351
Organisation	Mayor	+	+	0.575351
Species	SpaceShuttle	+	+	0.575351
TradeUnion	MusicalWork	+	+	0.575351
Settlement	Play	+	+	0.575351
Locomotive	TennisPlayer	+	+	0.575351
Award	Fish	+	+	0.575351
BritishRoyalty	MountainRange	+	+	0.575351
RailwayLine	Newspaper	+	+	0.575351
FloweringPlant	Bacteria	+	+	0.575351
VolleyballLeague	MusicalArtist	+	+	0.575351
PopulatedPlace	Event	+	+	0.575351
Saint	RouteOfTransportation	+	+	0.575351
Museum	PlayboyPlaymate	+	+	0.575351
Broadcaster	College	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	Island	+	+	0.575351
Broadcaster	SportsLeague	+	+	0.575351
BroadcastNetwork	HistoricBuilding	+	+	0.575351
ChristianBishop	YearInSpaceflight	+	+	0.575351
Broadcaster	Village	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	Device	+	+	0.575351
SoccerLeague	Convention	+	+	0.575351
Cyclist	BritishRoyalty	-	+	0.575351
AutoRacingLeague	AnatomicalStructure	+	+	0.575351
OfficeHolder	Architect	-	+	0.575351
Criminal	Beverage	+	+	0.575351
Organisation	Weapon	+	+	0.575351
TennisPlayer	TelevisionEpisode	+	+	0.575351
Athlete	PublicTransitSystem	+	+	0.575351
Ginkgo	SportsTeam	+	+	0.575351
Senator	Name	+	+	0.575351
Library	CollegeCoach	+	+	0.575351
MusicalWork	Device	+	+	0.575351
Species	Rocket	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	SkiArea	+	+	0.575351
Plant	Convention	+	+	0.575351
HistoricPlace	AmericanFootballTeam	+	+	0.575351
IceHockeyPlayer	Plant	+	+	0.575351
Astronaut	Nerve	+	+	0.575351
Planet	WomensTennisAssociationTournament	+	+	0.575351
LegalCase	Boxer	+	+	0.575351
Infrastructure	Architect	+	+	0.575351
Currency	Game	+	+	0.575351
PeriodicalLiterature	ResearchProject	+	+	0.575351
Language	Activity	+	+	0.575351
Congressman	Scientist	-	+	0.575351
SportsLeague	Protein	+	+	0.575351
College	Fungus	+	+	0.575351
AustralianFootballLeague	MilitaryConflict	+	+	0.575351
PoloLeague	SpeedwayTeam	+	+	0.575351
School	Disease	+	+	0.575351
Database	Broadcaster	+	+	0.575351
SkiArea	Device	+	+	0.575351
FloweringPlant	Fern	+	+	0.575351
WomensTennisAssociationTournament	City	+	+	0.575351
Station	Stream	+	+	0.575351
Architect	IceHockeyLeague	+	+	0.575351
Hospital	Musical	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	RoadTunnel	+	+	0.575351
TelevisionEpisode	Currency	+	+	0.575351
BasketballLeague	MusicalArtist	+	+	0.575351
PublicTransitSystem	Musical	+	+	0.575351
Cleric	CanadianFootballLeague	+	+	0.575351
Saint	Convention	+	+	0.575351
Judge	Bridge	+	+	0.575351
MartialArtist	ProgrammingLanguage	+	+	0.575351
City	President	+	+	0.575351
President	Lighthouse	+	+	0.575351
HistoricBuilding	Gnetophytes	+	+	0.575351
MilitaryPerson	River	+	+	0.575351
Eukaryote	SportsEvent	+	+	0.575351
TelevisionStation	AdultActor	+	+	0.575351
SnookerChamp	SpaceMission	+	+	0.575351
MemberOfParliament	PlayboyPlaymate	-	+	0.575351
Lake	BritishRoyalty	+	+	0.575351
Architect	BroadcastNetwork	+	+	0.575351
Stream	Spacecraft	+	+	0.575351
Chancellor	Cave	+	+	0.575351
Automobile	LaunchPad	+	+	0.575351
InlineHockeyLeague	Newspaper	+	+	0.575351
Musical	LunarCrater	+	+	0.575351
LacrosseLeague	Mayor	+	+	0.575351
TradeUnion	TelevisionEpisode	+	+	0.575351
Fungus	Cave	+	+	0.575351
Eukaryote	LaunchPad	+	+	0.575351
RouteOfTransportation	Convention	+	+	0.575351
River	VideoGame	+	+	0.575351
AutomobileEngine	WrittenWork	+	+	0.575351
SoftballLeague	Museum	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	ComicsCharacter	+	+	0.575351
InlineHockeyLeague	BiologicalDatabase	+	+	0.575351
Book	Play	+	+	0.575351
SoftballLeague	AnatomicalStructure	+	+	0.575351
ShoppingMall	AutoRacingLeague	+	+	0.575351
GridironFootballPlayer	Hotel	+	+	0.575351
Database	ComicsCharacter	+	+	0.575351
SpaceStation	WorldHeritageSite	+	+	0.575351
Monument	Race	+	+	0.575351
SportsTeam	Currency	+	+	0.575351
LunarCrater	Airline	+	+	0.575351
EurovisionSongContestEntry	Senator	+	+	0.575351
Library	MusicFestival	+	+	0.575351
Boxer	WorldHeritageSite	+	+	0.575351
TelevisionStation	Actor	+	+	0.575351
City	Beverage	+	+	0.575351
OlympicResult	AustralianFootballLeague	+	+	0.575351
AutomobileEngine	SnookerPlayer	+	+	0.575351
Cricketer	Species	+	+	0.575351
ResearchProject	ChemicalSubstance	+	+	0.575351
Legislature	Boxer	+	+	0.575351
Fungus	Organisation	+	+	0.575351
TradeUnion	WaterwayTunnel	+	+	0.575351
RoadTunnel	Stream	+	+	0.575351
AdministrativeRegion	College	+	+	0.575351
Mollusca	RugbyLeague	+	+	0.575351
BritishRoyalty	Congressman	-	+	0.575351
BasketballTeam	WrestlingEvent	+	+	0.575351
AnatomicalStructure	SpeedwayLeague	+	+	0.575351
Philosopher	Gnetophytes	+	+	0.575351
SoccerClub	Congressman	+	+	0.575351
Congressman	Fish	+	+	0.575351
Album	Crustacean	+	+	0.575351
Station	Play	+	+	0.575351
MusicalWork	ResearchProject	+	+	0.575351
AustralianFootballLeague	FieldHockeyLeague	+	+	0.575351
PersonFunction	Crustacean	+	+	0.575351
Arachnid	SportsEvent	+	+	0.575351
Game	FootballMatch	+	+	0.575351
Sport	Automobile	+	+	0.575351
BroadcastNetwork	SnookerChamp	+	+	0.575351
Museum	Language	+	+	0.575351
ResearchProject	Philosopher	+	+	0.575351
Country	GaelicGamesPlayer	+	+	0.575351
YearInSpaceflight	Canal	+	+	0.575351
TelevisionStation	Amphibian	+	+	0.575351
ComicsCharacter	Airport	+	+	0.575351
Website	Wrestler	+	+	0.575351
NaturalPlace	PersonFunction	+	+	0.575351
Congressman	AutoRacingLeague	+	+	0.575351
Airport	Artery	+	+	0.575351
Philosopher	MilitaryConflict	+	+	0.575351
Legislature	RoadTunnel	+	+	0.575351
Journalist	AustralianFootballLeague	+	+	0.575351
Criminal	AdultActor	-	+	0.575351
SkiArea	RadioStation	+	+	0.575351
SnookerChamp	ComicsCreator	-	+	0.575351
MotorcycleRacingLeague	Fish	+	+	0.575351
PopulatedPlace	RugbyLeague	+	+	0.575351
RailwayLine	BodyOfWater	+	+	0.575351
Plant	LacrosseLeague	+	+	0.575351
AcademicJournal	Journalist	+	+	0.575351
Writer	Mammal	+	+	0.575351
Holiday	Arachnid	+	+	0.575351
RailwayTunnel	Lighthouse	+	+	0.575351
Stream	Website	+	+	0.575351
Journalist	Artist	-	+	0.575351
ChemicalCompound	TennisLeague	+	+	0.575351
AcademicJournal	GivenName	+	+	0.575351
Aircraft	ProtectedArea	+	+	0.575351
Bird	WorldHeritageSite	+	+	0.575351
PublicTransitSystem	Device	+	+	0.575351
Grape	Nerve	+	+	0.575351
Amphibian	FormulaOneRacer	+	+	0.575351
RadioStation	Ginkgo	+	+	0.575351
Person	PopulatedPlace	+	+	0.575351
Event	MusicFestival	-	-	0.049900
RugbyLeague	Play	+	+	0.575351
SpaceShuttle	Ginkgo	+	+	0.575351
RailwayTunnel	Newspaper	+	+	0.575351
CollegeCoach	BasketballPlayer	-	+	0.575351
Station	SpeedwayLeague	+	+	0.575351
Valley	Grape	+	+	0.575351
Stream	GovernmentAgency	+	+	0.575351
MilitaryPerson	TennisPlayer	-	+	0.575351
WrittenWork	Monarch	+	+	0.575351
WomensTennisAssociationTournament	PublicTransitSystem	+	+	0.575351
TelevisionShow	TennisLeague	+	+	0.575351
Work	AutoRacingLeague	+	+	0.575351
BasketballLeague	GaelicGamesPlayer	+	+	0.575351
LaunchPad	Person	+	+	0.575351
Event	TelevisionEpisode	+	+	0.575351
Monument	Mountain	+	+	0.575351
Fern	University	+	+	0.575351
Cyclist	SoccerLeague	+	+	0.575351
WrittenWork	FictionalCharacter	+	+	0.575351
AcademicJournal	Fungus	+	+	0.575351
PersonFunction	GivenName	+	+	0.575351
Reptile	Restaurant	+	+	0.575351
Musical	PlayboyPlaymate	+	+	0.575351
SnookerChamp	EducationalInstitution	+	+	0.575351
Insect	Name	+	+	0.575351
Race	PowerStation	+	+	0.575351
RailwayTunnel	Mammal	+	+	0.575351
Play	Moss	+	+	0.575351
FootballMatch	GaelicGamesPlayer	+	+	0.575351
Magazine	GivenName	+	+	0.575351
Ambassador	Mountain	+	+	0.575351
Station	SoccerPlayer	+	+	0.575351
Nerve	SnookerWorldRanking	+	+	0.575351
Website	Award	+	+	0.575351
Philosopher	SportsEvent	+	+	0.575351
Name	Crustacean	+	+	0.575351
Colour	Astronaut	+	+	0.575351
Currency	AmericanFootballTeam	+	+	0.575351
Philosopher	Award	+	+	0.575351
GrandPrix	LacrosseLeague	+	+	0.575351
Lighthouse	ComicsCharacter	+	+	0.575351
FootballMatch	AnatomicalStructure	+	+	0.575351
SoccerManager	Race	+	+	0.575351
ProgrammingLanguage	Automobile	+	+	0.575351
ProgrammingLanguage	OlympicResult	+	+	0.575351
Cave	SupremeCourtOfTheUnitedStatesCase	+	+	0.575351
Artist	RugbyPlayer	-	+	0.575351
Drug	GovernmentAgency	+	+	0.575351
Moss	YearInSpaceflight	+	+	0.575351
AcademicJournal	YearInSpaceflight	+	+	0.575351
SoccerPlayer	FictionalCharacter	-	+	0.575351
Automobile	MixedMartialArtsLeague	+	+	0.575351
Theatre	TradeUnion	+	+	0.575351
EthnicGroup	Mountain	+	+	0.575351
IceHockeyPlayer	RecordLabel	+	+	0.575351
Embryology	FloweringPlant	+	+	0.575351
Fish	Tunnel	+	+	0.575351
ResearchProject	Station	+	+	0.575351
BroadcastNetwork	Activity	+	+	0.575351
Athlete	TelevisionShow	+	+	0.575351
AmericanFootballTeam	Convention	+	+	0.575351
AustralianRulesFootballPlayer	PeriodicalLiterature	+	+	0.575351
Broadcaster	HistoricBuilding	+	+	0.575351
SoccerPlayer	EthnicGroup	+	+	0.575351
RadioStation	InlineHockeyLeague	+	+	0.575351
RoadJunction	SnookerWorldRanking	+	+	0.575351
SoccerManager	Legislature	+	+	0.575351
Tunnel	CricketLeague	+	+	0.575351
Stream	RouteOfTransportation	+	+	0.575351
WomensTennisAssociationTournament	Stadium	+	+	0.575351
MartialArtist	SportsEvent	+	+	0.575351
Athlete	Cycad	+	+	0.575351
AutomobileEngine	EurovisionSongContestEntry	+	+	0.575351
HistoricPlace	Broadcaster	+	+	0.575351
Album	PersonFunction	+	+	0.575351
Vein	Song	+	+	0.575351
PopulatedPlace	Species	+	+	0.575351
Olympics	MilitaryConflict	+	-	0.429542
AutomobileEngine	Broadcaster	+	+	0.575351
ChristianBishop	ChemicalSubstance	+	+	0.575351
ChemicalCompound	Bird	+	+	0.575351
Legislature	FormulaOneRacer	+	+	0.575351
Crustacean	MilitaryPerson	+	+	0.575351
Vein	ChemicalCompound	+	+	0.575351
Stream	Settlement	+	+	0.575351
Cricketer	Writer	-	+	0.575351
Play	Town	+	+	0.575351
Village	BritishRoyalty	+	+	0.575351
BadmintonPlayer	MusicFestival	+	+	0.575351
SkiArea	SoftballLeague	+	+	0.575351
TelevisionShow	Airline	+	+	0.575351
SnookerPlayer	Work	+	+	0.575351
Town	Chancellor	+	+	0.575351
AutomobileEngine	AutoRacingLeague	+	+	0.575351
Reptile	City	+	+	0.575351
SpaceShuttle	Archaea	+	+	0.575351
TelevisionStation	Settlement	+	+	0.575351
BasketballTeam	SnookerPlayer	+	+	0.575351
Song	SportsTeam	+	+	0.575351
Event	BroadcastNetwork	+	+	0.575351
RouteOfTransportation	Station	+	+	0.575351
FilmFestival	HistoricPlace	+	+	0.575351
MemberOfParliament	AcademicJournal	+	+	0.575351
Weapon	Planet	+	+	0.575351
Chancellor	ChemicalCompound	+	+	0.575351
CanadianFootballLeague	SpeedwayTeam	+	+	0.575351
President	RecordLabel	+	+	0.575351
Monument	Rocket	+	+	0.575351
Archaea	PersonFunction	+	+	0.575351
Boxer	LacrosseLeague	+	+	0.575351
TelevisionEpisode	MixedMartialArtsLeague	+	+	0.575351
Monument	PoliticalParty	+	+	0.575351
Ambassador	MountainRange	+	+	0.575351
SpeedwayTeam	Vein	+	+	0.575351
BadmintonPlayer	Theatre	+	+	0.575351
Artist	RouteOfTransportation	+	+	0.575351
OfficeHolder	Play	+	+	0.575351
Station	BasketballTeam	+	+	0.575351
Monument	Colour	+	+	0.575351
Reptile	ChemicalCompound	+	+	0.575351
BadmintonPlayer	Comedian	-	+	0.575351
Town	MilitaryPerson	+	+	0.575351
Moss	TelevisionEpisode	+	+	0.575351
ArchitecturalStructure	AmericanFootballTeam	+	+	0.575351
Protein	LunarCrater	+	+	0.575351
Bone	MixedMartialArtsEvent	+	+	0.575351
Vein	OlympicResult	+	+	0.575351
BaseballLeague	MotorcycleRacingLeague	+	+	0.575351
NaturalPlace	OlympicResult	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	Athlete	-	-	0.049900
Award	EurovisionSongContestEntry	+	+	0.575351
Judge	ChemicalCompound	+	+	0.575351
WaterwayTunnel	SportsLeague	+	+	0.575351
GrandPrix	FloweringPlant	+	+	0.575351
Embryology	Fish	+	+	0.575351
Ambassador	LaunchPad	+	+	0.575351
RugbyPlayer	LegalCase	+	+	0.575351
RailwayLine	Journalist	+	+	0.575351
Mayor	MixedMartialArtsLeague	+	+	0.575351
Theatre	Arachnid	+	+	0.575351
SportsTeam	MemberOfParliament	+	+	0.575351
Convention	Cardinal	+	+	0.575351
FieldHockeyLeague	WineRegion	+	+	0.575351
Stadium	YearInSpaceflight	+	+	0.575351
GrandPrix	Reptile	+	+	0.575351
WaterwayTunnel	Archaea	+	+	0.575351
Song	Artery	+	+	0.575351
Name	Ginkgo	+	+	0.575351
FloweringPlant	Gnetophytes	+	+	0.575351
BodyOfWater	Building	+	+	0.575351
CanadianFootballLeague	Protein	+	+	0.575351
PrimeMinister	Lymph	+	+	0.575351
NaturalPlace	BaseballPlayer	+	+	0.575351
Cleric	Wrestler	-	+	0.575351
Artery	HistoricPlace	+	+	0.575351
AmericanFootballLeague	Book	+	+	0.575351
Grape	Bridge	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	Olympics	+	+	0.575351
Vein	WineRegion	+	+	0.575351
Airline	Species	+	+	0.575351
SpaceStation	VideoGame	+	+	0.575351
Mollusca	ComicsCreator	+	+	0.575351
Book	RoadJunction	+	+	0.575351
VideogamesLeague	Ambassador	+	+	0.575351
RailwayTunnel	MusicalWork	+	+	0.575351
Monument	Weapon	+	+	0.575351
Judge	MusicFestival	+	+	0.575351
SoftballLeague	Judge	+	+	0.575351
Bone	AmericanFootballTeam	+	+	0.575351
AutoRacingLeague	Weapon	+	+	0.575351
PeriodicalLiterature	Organisation	+	+	0.575351
Senator	Congressman	-	+	0.575351
MilitaryUnit	Locomotive	+	-	0.429542
Food	Chancellor	+	+	0.575351
FilmFestival	Sport	+	+	0.575351
Play	Canal	+	+	0.575351
MixedMartialArtsEvent	RouteOfTransportation	+	+	0.575351
EurovisionSongContestEntry	Insect	+	+	0.575351
GolfPlayer	Airport	+	+	0.575351
Philosopher	Hospital	+	+	0.575351
MusicalArtist	Bone	+	+	0.575351
Cycad	Hotel	+	+	0.575351
HandballLeague	AdultActor	+	+	0.575351
MeanOfTransportation	AdministrativeRegion	+	+	0.575351
RugbyLeague	PersonFunction	+	+	0.575351
Brain	RugbyPlayer	+	+	0.575351
SnookerWorldRanking	GridironFootballPlayer	+	+	0.575351
PlayboyPlaymate	NaturalPlace	+	+	0.575351
YearInSpaceflight	SportsLeague	+	+	0.575351
Species	Cardinal	+	+	0.575351
GridironFootballPlayer	Judge	-	+	0.575351
PlayboyPlaymate	BasketballPlayer	-	+	0.575351
ClubMoss	BiologicalDatabase	+	+	0.575351
Magazine	Cycad	+	+	0.575351
Moss	SportsEvent	+	+	0.575351
PrimeMinister	Work	+	+	0.575351
BasketballTeam	City	+	+	0.575351
Athlete	PoliticalParty	+	+	0.575351
PeriodicalLiterature	ComicsCharacter	+	+	0.575351
Cleric	AmericanFootballTeam	+	+	0.575351
NascarDriver	Olympics	+	+	0.575351
PersonFunction	Race	+	+	0.575351
Software	PowerStation	+	+	0.575351
EducationalInstitution	IceHockeyLeague	+	+	0.575351
YearInSpaceflight	SoccerManager	+	+	0.575351
Ship	Sport	+	+	0.575351
BroadcastNetwork	Scientist	+	+	0.575351
Holiday	TennisPlayer	+	+	0.575351
Newspaper	Station	+	+	0.575351
Valley	ComicsCreator	+	+	0.575351
PowerStation	MusicalArtist	+	+	0.575351
PlayboyPlaymate	Broadcaster	+	+	0.575351
Embryology	Newspaper	+	+	0.575351
TelevisionEpisode	Cyclist	+	+	0.575351
Election	Mountain	+	+	0.575351
GolfLeague	SpeedwayTeam	+	+	0.575351
FictionalCharacter	Theatre	+	+	0.575351
Canal	Fish	+	+	0.575351
Saint	SpaceMission	+	+	0.575351
GrandPrix	FieldHockeyLeague	+	+	0.575351
ProgrammingLanguage	Bridge	+	+	0.575351
Lighthouse	ShoppingMall	+	+	0.575351
Colour	Nerve	+	+	0.575351
Politician	Bone	+	+	0.575351
Settlement	Lake	+	+	0.575351
Philosopher	TradeUnion	+	+	0.575351
RecordLabel	Astronaut	+	+	0.575351
SpaceStation	Cave	+	+	0.575351
Bone	WineRegion	+	+	0.575351
Road	PoloLeague	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	CanadianFootballLeague	+	+	0.575351
ProgrammingLanguage	GridironFootballPlayer	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	Device	+	-	0.344676
WrestlingEvent	CollegeCoach	+	+	0.575351
MixedMartialArtsLeague	NationalCollegiateAthleticAssociationAthlete	+	+	0.575351
EducationalInstitution	OlympicResult	+	+	0.575351
Protein	GrandPrix	+	+	0.575351
Newspaper	Building	+	+	0.575351
School	FootballMatch	+	+	0.575351
Artery	BodyOfWater	+	+	0.575351
Planet	Criminal	+	+	0.575351
TradeUnion	IceHockeyLeague	+	+	0.575351
SnookerChamp	Crustacean	+	+	0.575351
ComicsCreator	OfficeHolder	-	+	0.575351
Newspaper	Artist	+	+	0.575351
RouteOfTransportation	BiologicalDatabase	+	+	0.575351
MeanOfTransportation	ShoppingMall	+	+	0.575351
Bird	Stream	+	+	0.575351
SoccerPlayer	YearInSpaceflight	+	+	0.575351
FictionalCharacter	Athlete	-	+	0.575351
Drug	Philosopher	+	+	0.575351
Airline	Insect	+	+	0.575351
FloweringPlant	School	+	+	0.575351
ChemicalCompound	Road	+	+	0.575351
BadmintonPlayer	MusicGenre	+	+	0.575351
BadmintonPlayer	TelevisionStation	+	+	0.575351
ComicsCharacter	MixedMartialArtsEvent	+	+	0.575351
AdministrativeRegion	Bone	+	+	0.575351
ArchitecturalStructure	SoccerManager	+	+	0.575351
SpaceStation	CricketLeague	+	+	0.575351
Cleric	Cave	+	+	0.575351
Embryology	GrandPrix	+	+	0.575351
SportsTeam	RugbyPlayer	+	+	0.575351
IceHockeyPlayer	Protein	+	+	0.575351
Plant	Mammal	+	+	0.575351
Weapon	PeriodicalLiterature	+	+	0.575351
Cleric	SportsEvent	+	+	0.575351
Reptile	Mammal	+	+	0.575351
MilitaryUnit	Book	+	+	0.575351
Bird	Bone	+	+	0.575351
AcademicJournal	BaseballLeague	+	+	0.575351
ResearchProject	Magazine	+	+	0.575351
SoccerManager	College	+	+	0.575351
SpaceStation	Hospital	+	+	0.575351
Cave	HistoricBuilding	+	+	0.575351
Ginkgo	EurovisionSongContestEntry	+	+	0.575351
MusicFestival	Organisation	+	+	0.575351
Insect	RecordLabel	+	+	0.575351
MusicGenre	Village	+	+	0.575351
WineRegion	Ginkgo	+	+	0.575351
Non-ProfitOrganisation	FormulaOneRacer	+	+	0.575351
Mollusca	Building	+	+	0.575351
FictionalCharacter	Company	+	+	0.575351
PublicTransitSystem	Monarch	+	+	0.575351
Politician	BaseballLeague	+	+	0.575351
Brain	Film	+	+	0.575351
Bird	Artist	+	+	0.575351
Conifer	LaunchPad	+	+	0.575351
RugbyPlayer	Rocket	+	+	0.575351
Mountain	BiologicalDatabase	+	+	0.575351
Language	GaelicGamesPlayer	+	+	0.575351
Planet	EthnicGroup	+	+	0.575351
MilitaryPerson	PublicTransitSystem	+	+	0.575351
Project	MountainRange	+	+	0.575351
Award	SkiArea	+	+	0.575351
Cleric	School	+	-	0.185734
Work	HockeyTeam	+	+	0.575351
MeanOfTransportation	Building	+	+	0.575351
SpaceShuttle	Ambassador	+	+	0.575351
AdministrativeRegion	Arachnid	+	+	0.575351
SpeedwayTeam	ArchitecturalStructure	+	+	0.575351
Theatre	SpaceStation	+	+	0.575351
Monarch	President	-	+	0.575351
MusicalWork	FloweringPlant	+	+	0.575351
Drug	Airport	+	+	0.575351
PowerStation	AustralianFootballLeague	+	+	0.575351
Library	CanadianFootballTeam	+	+	0.575351
CanadianFootballTeam	Hotel	+	+	0.575351
AmericanFootballPlayer	Village	+	+	0.575351
Restaurant	FilmFestival	+	+	0.575351
Spacecraft	Band	+	+	0.575351
EthnicGroup	MixedMartialArtsLeague	+	+	0.575351
Artist	Conifer	+	+	0.575351
FictionalCharacter	Saint	-	+	0.575351
Crustacean	PowerStation	+	+	0.575351
Mammal	WaterwayTunnel	+	+	0.575351
Conifer	RailwayTunnel	+	+	0.575351
SportsLeague	VideoGame	+	+	0.575351
FormulaOneRacer	GolfLeague	+	+	0.575351
Broadcaster	MountainRange	+	+	0.575351
MemberOfParliament	Congressman	-	+	0.575351
Election	SoftballLeague	+	+	0.575351
Olympics	Town	+	+	0.575351
Event	Island	+	+	0.575351
Ambassador	MartialArtist	-	+	0.575351
Theatre	ClubMoss	+	+	0.575351
Album	TelevisionStation	+	+	0.575351
Holiday	MilitaryConflict	+	+	0.575351
PersonFunction	Band	+	+	0.575351
Continent	PokerPlayer	+	+	0.575351
RadioStation	WineRegion	+	+	0.575351
ComicsCreator	Fish	+	+	0.575351
LunarCrater	ClubMoss	+	+	0.575351
MilitaryConflict	Colour	+	+	0.575351
Beverage	Cricketer	+	+	0.575351
MusicGenre	Band	+	+	0.575351
RoadTunnel	PoloLeague	+	+	0.575351
Album	Eukaryote	+	+	0.575351
AutomobileEngine	Language	+	+	0.575351
Country	MusicalWork	+	+	0.575351
PublicTransitSystem	GolfLeague	+	+	0.575351
Mayor	Planet	+	+	0.575351
Mammal	Museum	+	+	0.575351
Weapon	FloweringPlant	+	+	0.575351
Newspaper	GolfPlayer	+	+	0.575351
PersonFunction	Senator	+	+	0.575351
Island	Holiday	+	+	0.575351
LunarCrater	SpeedwayTeam	+	+	0.575351
Park	Judge	+	+	0.575351
Ginkgo	SoccerLeague	+	+	0.575351
Non-ProfitOrganisation	Gnetophytes	+	+	0.575351
GolfPlayer	HistoricPlace	+	+	0.575351
PopulatedPlace	Moss	+	+	0.575351
Olympics	Planet	+	+	0.575351
Fish	President	+	+	0.575351
Bird	SportsLeague	+	+	0.575351
Bridge	BasketballLeague	+	+	0.575351
Magazine	IceHockeyPlayer	+	+	0.575351
GolfPlayer	University	+	+	0.575351
Fern	GreenAlga	+	+	0.575351
Race	Archaea	+	+	0.575351
SoccerClub	Writer	+	+	0.575351
Colour	FootballMatch	+	+	0.575351
MountainRange	Cycad	+	+	0.575351
Band	Model	+	+	0.575351
Disease	Name	+	-	0.344676
Disease	GivenName	+	-	0.344676
TradeUnion	Muscle	+	+	0.575351
Drug	Vein	+	+	0.575351
MartialArtist	SoccerPlayer	-	+	0.575351
Olympics	City	+	+	0.575351
CanadianFootballLeague	Writer	+	+	0.575351
RailwayTunnel	School	+	+	0.575351
GrandPrix	ProgrammingLanguage	+	+	0.575351
Chancellor	WineRegion	+	+	0.575351
AustralianFootballLeague	Library	+	+	0.575351
MartialArtist	SoccerLeague	+	+	0.575351
Fern	BaseballLeague	+	+	0.575351
Award	Island	+	+	0.575351
River	BroadcastNetwork	+	+	0.575351
Animal	PrimeMinister	+	+	0.575351
Game	RoadTunnel	+	+	0.575351
Holiday	SoftballLeague	+	+	0.575351
Non-ProfitOrganisation	SoccerManager	+	+	0.575351
RecordLabel	Play	+	+	0.575351
Organisation	Band	-	-	0.049900
BritishRoyalty	Spacecraft	+	+	0.575351
Rocket	Colour	+	+	0.575351
Senator	AmericanFootballLeague	+	+	0.575351
Town	Journalist	+	+	0.575351
Play	Nerve	+	+	0.575351
Project	WrittenWork	+	+	0.575351
Airline	SportsTeam	+	+	0.575351
Disease	Device	+	-	0.344676
AdministrativeRegion	VideoGame	+	+	0.575351
PublicTransitSystem	GovernmentAgency	+	+	0.575351
Non-ProfitOrganisation	RoadJunction	+	+	0.575351
Library	AdultActor	+	+	0.575351
MixedMartialArtsEvent	Ginkgo	+	+	0.575351
Ambassador	PersonFunction	+	+	0.575351
